# omegamh2 omegabh2 H0
1.419057999999999986e-01 2.273346999999999868e-02 6.831298999999999921e+01
1.475471999999999895e-01 2.206854999999999928e-02 6.537354000000000553e+01
1.452865999999999880e-01 2.217641999999999877e-02 6.629639000000000237e+01
1.424119000000000079e-01 2.248928000000000038e-02 6.781982000000000710e+01
1.446060999999999874e-01 2.232920999999999864e-02 6.651610999999999763e+01
1.435049999999999937e-01 2.236298999999999926e-02 6.724854000000000553e+01
1.409528999999999921e-01 2.222042999999999935e-02 6.783935999999999922e+01
1.453769000000000033e-01 2.210432999999999842e-02 6.623291000000000395e+01
1.447628999999999999e-01 2.238628000000000146e-02 6.658935999999999922e+01
1.432318999999999953e-01 2.244878999999999972e-02 6.743895999999999447e+01
1.438087999999999866e-01 2.209492000000000053e-02 6.672119000000000710e+01
1.446375000000000022e-01 2.236138000000000015e-02 6.692139000000000237e+01
1.433505999999999947e-01 2.216481999999999827e-02 6.688232000000000710e+01
1.407917999999999947e-01 2.248558999999999974e-02 6.825928000000000395e+01
1.428137999999999908e-01 2.250796999999999867e-02 6.748291000000000395e+01
1.430539000000000116e-01 2.234502999999999837e-02 6.728759999999999764e+01
1.432255000000000056e-01 2.218530999999999975e-02 6.695556999999999448e+01
1.442236000000000073e-01 2.244362000000000093e-02 6.705321999999999605e+01
1.412775000000000003e-01 2.250397000000000161e-02 6.804443000000000552e+01
1.407797000000000076e-01 2.254437999999999928e-02 6.823975000000000080e+01
1.419719000000000120e-01 2.235089000000000173e-02 6.781494000000000710e+01
1.433347000000000093e-01 2.245420999999999875e-02 6.738036999999999921e+01
1.453559000000000101e-01 2.224059999999999926e-02 6.636963000000000079e+01
1.450106999999999924e-01 2.215937000000000115e-02 6.635497999999999763e+01
1.445305000000000062e-01 2.221862999999999963e-02 6.670654000000000394e+01
1.431719999999999937e-01 2.226956000000000074e-02 6.708740000000000236e+01
1.447722999999999927e-01 2.240481000000000070e-02 6.683838000000000079e+01
1.452364999999999906e-01 2.241450999999999860e-02 6.686279000000000394e+01
1.417273000000000005e-01 2.231351000000000168e-02 6.785399999999999920e+01
1.421947000000000072e-01 2.261849999999999972e-02 6.796630999999999290e+01
1.435331999999999997e-01 2.225185999999999831e-02 6.708252000000000237e+01
1.428908999999999874e-01 2.265899999999999859e-02 6.781005999999999290e+01
1.432428000000000035e-01 2.251846000000000056e-02 6.730713000000000079e+01
1.426860000000000073e-01 2.241980999999999835e-02 6.759032999999999447e+01
1.423236999999999974e-01 2.245807000000000012e-02 6.775634999999999764e+01
1.440253999999999979e-01 2.240763000000000130e-02 6.700928000000000395e+01
1.453559000000000101e-01 2.224059999999999926e-02 6.636963000000000079e+01
1.421947000000000072e-01 2.261849999999999972e-02 6.796630999999999290e+01
1.425762999999999892e-01 2.244902999999999829e-02 6.766357000000000710e+01
1.447642000000000095e-01 2.216620999999999869e-02 6.651122999999999763e+01
1.433597000000000066e-01 2.216301000000000035e-02 6.692139000000000237e+01
1.417397999999999991e-01 2.233672000000000088e-02 6.777588000000000079e+01
1.446954000000000018e-01 2.233440999999999899e-02 6.676024999999999920e+01
1.417983999999999911e-01 2.229922999999999975e-02 6.784423999999999921e+01
1.443071999999999966e-01 2.226525000000000032e-02 6.676514000000000237e+01
1.426119999999999888e-01 2.248357999999999954e-02 6.758056999999999448e+01
1.451299000000000061e-01 2.218238999999999975e-02 6.641845999999999606e+01
1.447628999999999999e-01 2.238628000000000146e-02 6.658935999999999922e+01
1.428926000000000085e-01 2.246700999999999906e-02 6.750244000000000710e+01
1.429535999999999862e-01 2.224570000000000020e-02 6.709717000000000553e+01
1.452323000000000086e-01 2.235242000000000132e-02 6.644286999999999921e+01
1.445358999999999949e-01 2.239352000000000009e-02 6.711181999999999448e+01
1.455423999999999884e-01 2.201244000000000117e-02 6.577880999999999290e+01
1.444546999999999914e-01 2.215314000000000172e-02 6.656494000000000710e+01
1.422860999999999987e-01 2.266202999999999967e-02 6.810791000000000395e+01
1.434836999999999918e-01 2.230574999999999919e-02 6.707764000000000237e+01
1.420491000000000115e-01 2.245994000000000115e-02 6.795654000000000394e+01
1.438656000000000101e-01 2.220640999999999934e-02 6.682860999999999763e+01
1.439367000000000008e-01 2.227813999999999836e-02 6.679931999999999448e+01
1.461860000000000104e-01 2.216028000000000095e-02 6.595946999999999605e+01
1.410177999999999987e-01 2.245387000000000077e-02 6.822509999999999764e+01
1.433058000000000110e-01 2.223429000000000030e-02 6.705810999999999922e+01
1.434838999999999976e-01 2.236631000000000036e-02 6.728759999999999764e+01
1.432035999999999865e-01 2.207562999999999886e-02 6.681884999999999764e+01
1.408178999999999959e-01 2.237634000000000151e-02 6.807372999999999763e+01
1.430759000000000059e-01 2.228350000000000122e-02 6.722411999999999921e+01
1.418848000000000054e-01 2.244389000000000106e-02 6.788330000000000553e+01
1.417512999999999967e-01 2.242378000000000079e-02 6.794678000000000395e+01
1.415357999999999894e-01 2.247752000000000083e-02 6.781005999999999290e+01
1.444741999999999971e-01 2.199564999999999854e-02 6.620850000000000080e+01
1.429539999999999977e-01 2.221071000000000156e-02 6.719970999999999606e+01
1.429535999999999862e-01 2.224570000000000020e-02 6.709717000000000553e+01
1.462211999999999956e-01 2.216629999999999989e-02 6.590576000000000079e+01
1.442218000000000111e-01 2.231852999999999962e-02 6.700439000000000078e+01
1.435237000000000041e-01 2.228652000000000064e-02 6.708740000000000236e+01
1.430733999999999895e-01 2.227140999999999843e-02 6.734130999999999290e+01
1.425991000000000064e-01 2.256052999999999878e-02 6.768798999999999921e+01
1.443241000000000107e-01 2.221578000000000094e-02 6.671142999999999290e+01
1.475471999999999895e-01 2.206854999999999928e-02 6.537354000000000553e+01
1.442061000000000037e-01 2.224082000000000142e-02 6.667725000000000080e+01
1.449565999999999910e-01 2.232833000000000040e-02 6.656982000000000710e+01
1.448553999999999953e-01 2.206603999999999857e-02 6.637451000000000079e+01
1.423792000000000113e-01 2.220932000000000114e-02 6.734130999999999290e+01
1.431926000000000032e-01 2.254074999999999829e-02 6.746338000000000079e+01
1.421333999999999931e-01 2.229093000000000047e-02 6.732178000000000395e+01
1.409275999999999862e-01 2.269873999999999850e-02 6.854247999999999763e+01
1.431427999999999867e-01 2.267829999999999846e-02 6.768798999999999921e+01
1.436850000000000072e-01 2.229499000000000064e-02 6.718505999999999290e+01
1.425733999999999890e-01 2.249620000000000092e-02 6.758056999999999448e+01
1.422463999999999951e-01 2.251830000000000151e-02 6.781982000000000710e+01
1.426981999999999973e-01 2.247506000000000156e-02 6.767821999999999605e+01
1.421003999999999878e-01 2.243995999999999838e-02 6.794189000000000078e+01
1.449201999999999990e-01 2.232059000000000126e-02 6.672119000000000710e+01
1.439124999999999988e-01 2.238404000000000088e-02 6.716064000000000078e+01
1.437056999999999918e-01 2.244981000000000060e-02 6.720946999999999605e+01
1.448010000000000130e-01 2.228487999999999997e-02 6.677002000000000237e+01
1.438764999999999905e-01 2.243710999999999969e-02 6.712645999999999447e+01
1.438325000000000020e-01 2.233479000000000020e-02 6.704345999999999606e+01
1.430014000000000007e-01 2.258309999999999831e-02 6.766845999999999606e+01
1.418702000000000019e-01 2.244271999999999934e-02 6.793701000000000079e+01
1.426642999999999939e-01 2.240090000000000137e-02 6.740479000000000553e+01
1.434693999999999969e-01 2.247307999999999945e-02 6.725830000000000553e+01
1.441648000000000096e-01 2.256290999999999852e-02 6.721923999999999921e+01
1.439083999999999919e-01 2.234095999999999999e-02 6.698975000000000080e+01
1.399262000000000006e-01 2.249429999999999832e-02 6.870850000000000080e+01
1.422924999999999884e-01 2.264352000000000031e-02 6.802979000000000553e+01
1.434547999999999934e-01 2.206775999999999877e-02 6.663818000000000552e+01
1.415687999999999946e-01 2.254147999999999916e-02 6.801024999999999920e+01
1.436974000000000029e-01 2.254667999999999950e-02 6.730225000000000080e+01
1.422238000000000113e-01 2.226455999999999921e-02 6.730713000000000079e+01
1.422860999999999987e-01 2.248622999999999941e-02 6.784423999999999921e+01
1.413493999999999862e-01 2.225047999999999956e-02 6.777100000000000080e+01
1.419495000000000062e-01 2.258222999999999828e-02 6.809326000000000079e+01
1.424712999999999952e-01 2.224577000000000152e-02 6.731689000000000078e+01
1.421385000000000010e-01 2.250637999999999944e-02 6.780517999999999290e+01
1.417866999999999877e-01 2.248371000000000050e-02 6.791747999999999763e+01
1.427229999999999888e-01 2.248175999999999994e-02 6.751220999999999606e+01
1.452737000000000056e-01 2.220739000000000046e-02 6.620850000000000080e+01
1.455709000000000031e-01 2.213816000000000048e-02 6.600342000000000553e+01
1.414573000000000080e-01 2.264843000000000064e-02 6.817139000000000237e+01
1.413491000000000053e-01 2.257305999999999896e-02 6.825439000000000078e+01
1.418702000000000019e-01 2.244271999999999934e-02 6.793701000000000079e+01
1.455445999999999962e-01 2.211431999999999981e-02 6.610107000000000710e+01
1.436901999999999902e-01 2.247557999999999848e-02 6.715576000000000079e+01
1.443619999999999903e-01 2.239150999999999989e-02 6.690185999999999922e+01
1.424912000000000123e-01 2.243525999999999854e-02 6.764404000000000394e+01
1.448010000000000130e-01 2.228487999999999997e-02 6.677002000000000237e+01
1.425512999999999919e-01 2.225461000000000106e-02 6.732666000000000395e+01
1.437322000000000044e-01 2.211772000000000044e-02 6.698975000000000080e+01
1.444633999999999918e-01 2.218588000000000157e-02 6.658446999999999605e+01
1.423663000000000012e-01 2.242272000000000015e-02 6.778564000000000078e+01
1.445954000000000128e-01 2.230292999999999859e-02 6.656005999999999290e+01
1.424397000000000024e-01 2.237172999999999939e-02 6.774169999999999447e+01
1.417345999999999884e-01 2.230562999999999990e-02 6.772705000000000553e+01
1.420698999999999990e-01 2.234786999999999885e-02 6.765869000000000710e+01
1.431168999999999913e-01 2.237990999999999939e-02 6.719482000000000710e+01
1.425966999999999929e-01 2.227536000000000099e-02 6.748779000000000394e+01
1.419534000000000074e-01 2.228865000000000013e-02 6.768798999999999921e+01
1.426619000000000081e-01 2.224440000000000098e-02 6.727782999999999447e+01
1.440018999999999882e-01 2.234391999999999975e-02 6.694092000000000553e+01
1.446958999999999884e-01 2.246242000000000030e-02 6.683838000000000079e+01
1.429132999999999931e-01 2.231143999999999836e-02 6.718994000000000710e+01
1.455986999999999976e-01 2.243627000000000121e-02 6.646729000000000553e+01
1.423155999999999866e-01 2.233778999999999973e-02 6.770264000000000237e+01
1.424381000000000119e-01 2.237540999999999836e-02 6.748779000000000394e+01
1.428395000000000081e-01 2.254828000000000041e-02 6.760009999999999764e+01
1.414697000000000038e-01 2.235617999999999980e-02 6.793213000000000079e+01
1.418128999999999917e-01 2.252975000000000116e-02 6.799560999999999922e+01
1.433580000000000132e-01 2.219047999999999854e-02 6.703369000000000710e+01
1.439947000000000032e-01 2.240610999999999992e-02 6.715088000000000079e+01
1.422711000000000114e-01 2.258989999999999956e-02 6.791747999999999763e+01
1.463492999999999877e-01 2.220261000000000109e-02 6.592041000000000395e+01
1.432845000000000091e-01 2.226548999999999889e-02 6.702392999999999290e+01
1.442913000000000112e-01 2.223154000000000102e-02 6.660399999999999920e+01
1.426026999999999989e-01 2.236577000000000010e-02 6.766357000000000710e+01
1.453437999999999952e-01 2.220866000000000159e-02 6.616943000000000552e+01
1.432879999999999987e-01 2.223291000000000156e-02 6.719482000000000710e+01
1.459484000000000059e-01 2.213245999999999963e-02 6.599365000000000236e+01
1.431224000000000107e-01 2.254783000000000134e-02 6.761475000000000080e+01
1.443241000000000107e-01 2.221578000000000094e-02 6.671142999999999290e+01
1.434836999999999918e-01 2.230574999999999919e-02 6.707764000000000237e+01
1.437493999999999994e-01 2.223462999999999828e-02 6.674071999999999605e+01
1.434319000000000011e-01 2.215564999999999896e-02 6.707764000000000237e+01
1.415349999999999941e-01 2.243720000000000089e-02 6.777588000000000079e+01
1.444158000000000108e-01 2.208277999999999977e-02 6.639892999999999290e+01
1.436925000000000008e-01 2.202116000000000143e-02 6.661377000000000237e+01
1.420263999999999971e-01 2.239541999999999922e-02 6.760985999999999763e+01
1.426074999999999982e-01 2.247694999999999901e-02 6.777588000000000079e+01
1.417945999999999929e-01 2.224807000000000173e-02 6.769774999999999920e+01
1.430404000000000120e-01 2.241608000000000142e-02 6.751220999999999606e+01
1.425540999999999892e-01 2.255448999999999996e-02 6.770264000000000237e+01
1.447633000000000114e-01 2.219292999999999960e-02 6.643310999999999922e+01
1.424295999999999895e-01 2.244780999999999860e-02 6.755615000000000236e+01
1.407418000000000002e-01 2.256702999999999834e-02 6.844970999999999606e+01
1.421178999999999915e-01 2.233784000000000117e-02 6.743407999999999447e+01
1.427979000000000054e-01 2.234295999999999852e-02 6.723389000000000237e+01
1.453201000000000076e-01 2.242322999999999886e-02 6.645752000000000237e+01
1.431930999999999898e-01 2.213568000000000133e-02 6.684814000000000078e+01
1.437760999999999900e-01 2.240003000000000133e-02 6.716064000000000078e+01
1.452167000000000041e-01 2.234498000000000040e-02 6.667235999999999763e+01
1.449602000000000113e-01 2.223587999999999953e-02 6.625244000000000710e+01
1.439947000000000032e-01 2.240610999999999992e-02 6.715088000000000079e+01
1.425469000000000042e-01 2.216968999999999884e-02 6.745360999999999763e+01
1.419144999999999990e-01 2.233011999999999844e-02 6.769774999999999920e+01
1.456174000000000079e-01 2.239118000000000011e-02 6.663330000000000553e+01
1.419511999999999996e-01 2.229588999999999877e-02 6.759032999999999447e+01
1.442408000000000023e-01 2.247735000000000011e-02 6.695068000000000552e+01
1.435596000000000094e-01 2.231197999999999862e-02 6.710693000000000552e+01
1.427146999999999999e-01 2.224856999999999876e-02 6.731689000000000078e+01
1.444477000000000122e-01 2.204377000000000072e-02 6.635009999999999764e+01
1.437102000000000102e-01 2.225722999999999938e-02 6.691649999999999920e+01
1.418274999999999952e-01 2.235494000000000023e-02 6.782470999999999606e+01
1.433619999999999894e-01 2.229292999999999900e-02 6.706786999999999921e+01
1.410250999999999866e-01 2.269264000000000003e-02 6.847899999999999920e+01
1.448050999999999922e-01 2.218853999999999965e-02 6.640869000000000710e+01
1.423882999999999954e-01 2.228760000000000116e-02 6.738524999999999920e+01
1.442409000000000052e-01 2.244915999999999925e-02 6.700439000000000078e+01
1.424482999999999999e-01 2.218175000000000008e-02 6.724854000000000553e+01
1.421003999999999878e-01 2.243995999999999838e-02 6.794189000000000078e+01
1.435118999999999978e-01 2.234846000000000055e-02 6.725342000000000553e+01
1.443721000000000032e-01 2.238232999999999889e-02 6.683838000000000079e+01
1.428694000000000075e-01 2.226778999999999911e-02 6.739014000000000237e+01
1.458660999999999985e-01 2.207546000000000161e-02 6.575928000000000395e+01
1.417293000000000025e-01 2.232980000000000034e-02 6.774657999999999447e+01
1.440487000000000017e-01 2.265649000000000135e-02 6.736083999999999605e+01
1.419104999999999950e-01 2.240233999999999975e-02 6.781494000000000710e+01
1.449872000000000105e-01 2.216989999999999933e-02 6.626220999999999606e+01
1.431552000000000102e-01 2.233610999999999930e-02 6.708252000000000237e+01
1.426750999999999991e-01 2.221151999999999849e-02 6.728270999999999447e+01
1.434207999999999872e-01 2.222319999999999851e-02 6.699463000000000079e+01
1.455123000000000111e-01 2.227977999999999903e-02 6.642333999999999605e+01
1.422688000000000008e-01 2.240750000000000033e-02 6.772217000000000553e+01
